DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,2q11.2,2,100144643,,AFF3,,,ENSG00000144218,,,rs12712065-G,rs12712065,0,12712065,intron_variant,0,NR,5.00E-26,25.30103,,0.88771904,[0.868274306419544-0.907599200497103],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,1p36.32,1,2552522,,"TNFRSF14-AS1, TNFRSF14-AS1",,,"ENSG00000281197, ENSG00000238164",,,rs2258734-A,rs2258734,0,2258734,non_coding_transcript_exon_variant,0,NR,2.00E-24,23.69897,,0.8765163,[0.854632663753815-0.898960247019011],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,6p21.1,6,44266884,,NFKBIE - TMEM151B,ENSG00000146232,ENSG00000178233,,1096,3566,rs28362855-T,rs28362855,0,28362855,upstream_gene_variant,1,NR,7.00E-24,23.15490196,,1.2520723,[1.19852640115135-1.30801039055814],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,10q21.2,10,62041271,,ARID5B,,,ENSG00000150347,,,rs7902146-T,rs7902146,0,7902146,intron_variant,0,NR,4.00E-23,22.39794001,,0.87783206,[0.855412453511447-0.900839227264423],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,15q23,15,69699078,,DRAIC,,,ENSG00000245750,,,rs8026898-A,rs8026898,0,8026898,non_coding_transcript_exon_variant,0,NR,5.00E-23,22.30103,,1.1484349,[1.11735077533858-1.18038362996855],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,4p15.2,4,26115947,,LINC02357 - RBPJ,ENSG00000283314,ENSG00000168214,,11689,47508,rs575378713-TA,rs575378713,1,386399572,downstream_gene_variant,1,NR,6.00E-22,21.22184875,,1.1612535,[1.12650571964869-1.19707303740406],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,22q13.1,22,39351775,,SYNGR1,,,ENSG00000100321,,,rs2069235-A,rs2069235,0,2069235,intron_variant,0,NR,3.00E-20,19.52287875,,1.1313368,[1.10201076866045-1.16144337147757],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,15q14,15,38555158,,RASGRP1,,,ENSG00000172575,,,rs6495979-T,rs6495979,0,6495979,intron_variant,0,NR,6.00E-20,19.22184875,,1.119408,[1.09274452340082-1.14672213719723],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,1q31.1,1,186635373,,PDC-AS1 - PTGS2,ENSG00000229739,ENSG00000073756,,114226,36418,rs12145329-C,rs12145329,0,12145329,intergenic_variant,1,NR,3.00E-08,7.522878745,,0.91796136,[0.890493530088674-0.946276415875052],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,17q11.2,17,27577049,,KSR1,,,ENSG00000141068,,,rs11375064-GT,rs11375064,0,11375064,intron_variant,0,NR,4.00E-08,7.397940009,,1.081447,[1.05176374428627-1.11196807799851],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,3q28,3,189588861,,TPRG1 - TP63,ENSG00000188001,ENSG00000073282,,263557,42528,rs4687070-T,rs4687070,0,4687070,regulatory_region_variant,1,NR,4.00E-08,7.397940009,,1.1589333,[1.0996291264865-1.22143577896831],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,18q21.33,18,62342402,,TNFRSF11A,,,ENSG00000141655,,,rs371734407-CAAAAAAAAAA,rs371734407,0,371734407,intron_variant,0,NR,4.00E-08,7.397940009,,1.1014197,[1.06407367705239-1.14007650080923],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,1q23.3,1,161549621,,FCGR3A,,,ENSG00000203747,,,rs10917571-A,rs10917571,0,10917571,intron_variant,0,NR,5.00E-08,7.301029996,,0.923301,[0.897254732808959-0.950103335753482],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,7p21.1,7,17167540,,AHR,,,ENSG00000106546,,,rs940825-G,rs940825,0,940825,non_coding_transcript_exon_variant,0,NR,6.00E-08,7.22184875,,1.1158316,[1.0725175416234-1.16089501525221],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,4q25,4,108140462,,LEF1,,,ENSG00000138795,,,rs58107865-C,rs58107865,0,58107865,intron_variant,0,NR,8.00E-08,7.096910013,,0.8506113,[0.801881116467287-0.902302829541748],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,1q21.3,1,154452980,,IL6R,,,ENSG00000160712,,,rs12126142-A,rs12126142,0,12126142,intron_variant,0,NR,9.00E-08,7.045757491,,0.93913126,[0.917660690372845-0.96110422132431],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,21q22.11,21,33416432,,IFNGR2,,,ENSG00000159128,,,rs2300373-T,rs2300373,0,2300373,intron_variant,0,NR,1.00E-07,7,,0.925427,[0.899497074664996-0.952104461042936],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,7q22.1,7,100295525,,CASTOR3 - PMS2P1,ENSG00000239521,ENSG00000078319,,23307,4499,rs6979218-G,rs6979218,0,6979218,downstream_gene_variant,1,NR,2.00E-07,6.698970004,,1.0863246,[1.05299298651051-1.12071113676317],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,11q13.1,11,64340005,,PRDX5 - CCDC88B,ENSG00000126432,ENSG00000168071,,18194,199,rs479777-C,rs479777,0,479777,non_coding_transcript_exon_variant,1,NR,4.00E-07,6.397940009,,0.93594366,[0.912397497083012-0.960097470214317],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,12q12,12,45976333,,SCAF11,,,ENSG00000139218,,,rs1427749-G,rs1427749,0,1427749,intron_variant,0,NR,4.00E-07,6.397940009,,0.92561215,[0.898267429834602-0.953789243181969],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,14q23.1,14,61460021,,PRKCH,,,ENSG00000027075,,,rs146492555-AT,rs146492555,0,146492555,intron_variant,0,NR,5.00E-07,6.301029996,,1.1312237,[1.07797565202097-1.18710208448097],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,4q21.21,4,80031256,,ANTXR2,,,ENSG00000163297,,,rs138066321-G,rs138066321,0,138066321,intron_variant,0,NR,6.00E-07,6.22184875,,0.9340736,[0.909504339084069-0.959306655021001],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,1p34.2,1,41701111,,HIVEP3,,,ENSG00000127124,,,rs41269479-A,rs41269479,0,41269479,intron_variant,0,NR,6.00E-07,6.22184875,,1.0835037,[1.04984714759017-1.11823932839019],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,2p13.1,2,73992488,,TET3,,,ENSG00000187605,,,rs28421442-A,rs28421442,0,28421442,intron_variant,0,NR,8.00E-07,6.096910013,,0.88302654,[0.840472460395417-0.927735222407137],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,3q21.3,3,127573490,,TPRA1,,,ENSG00000163870,,,rs62264113-A,rs62264113,0,62264113,3_prime_UTR_variant,0,NR,8.00E-07,6.096910013,,0.90973675,[0.876138313397438-0.944623643655898],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,11q13.4,11,72693848,,ARAP1,,,ENSG00000186635,,,rs79145843-T,rs79145843,0,79145843,intron_variant,0,NR,8.00E-07,6.096910013,,0.8847059,[0.842566150254744-0.928953219880982],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,7p12.2,7,50322278,,IKZF1,,,ENSG00000185811,,,rs6583441-T,rs6583441,0,6583441,intron_variant,0,NR,1.00E-06,6,,0.945161,[0.923914649552864-0.966895923280984],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,18q22.2,18,69880204,,CD226,,,ENSG00000150637,,,rs143107126-A,rs143107126,1,60681359,intron_variant,0,NR,1.00E-06,6,,1.05855,[1.0343491879068-1.08331693974675],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls, 8,340 East Asian ancestry cases, 162,608 East Asian ancestry controls, 841 African ancestry cases, 1,108 African ancestry controls, 689 South Asian ancestry cases, 1,258 South Asian ancestry controls, 357 Arab ancestry cases, 352 Arab ancestry controls",NA,6q15,6,90267049,,BACH2,,,ENSG00000112182,,,rs72928038-A,rs72928038,0,72928038,intron_variant,0,NR,1.00E-06,6,,1.0997689,[1.05811466809395-1.1430627589183],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,1p13.2,1,113834946,,PTPN22,,,ENSG00000134242,,,rs2476601-G,rs2476601,0,2476601,missense_variant,0,0.9056,5.00E-174,173.30103,,0.5535518,[0.531230511487434-0.576810922784331],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,6q23.3,6,137678426,,BTF3L4P3 - LINC02539,ENSG00000213108,ENSG00000234956,,134054,51744,rs35926684-G,rs35926684,0,35926684,intron_variant,1,0.1849,1.00E-33,33,,1.2131253,[1.17567279621075-1.25177109407381],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,5q11.2,5,56148856,,ANKRD55,,,ENSG00000164512,,,rs7731626-A,rs7731626,0,7731626,intron_variant,0,0.3777,3.00E-27,26.52287875,,0.83218545,[0.804914363685587-0.860380442750145],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,2q33.2,2,203874196,,CTLA4 - ICOS,ENSG00000163599,ENSG00000163600,,231,62567,rs3087243-A,rs3087243,0,3087243,downstream_gene_variant,1,0.4702,7.00E-24,23.15490196,,0.86901057,[0.845655257572056-0.893010892425665],"Affymetrix, Illumina [20990826] (imputed)",N
11/9/22,36333501,Ishigaki K,11/4/22,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/36333501,Multi-ancestry genome-wide association analyses identify novel genetic mechanisms in rheumatoid arthritis.,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),"17,221 European ancestry cases, 74,823 European ancestry controls",NA,4p15.2,4,26115947,,LINC02357 - RBPJ,ENSG00000283314,ENSG00000168214,,11689,47508,rs575378713-TA,rs575378713,1,386399572,downstream_gene_variant,1,0.3101,2.00E-22,21.69897,,1.1647425,[1.12966887842554-1.20090499872582],"Affymetrix, Illumina [20990826] (imputed)",N
